<<<<<<< Updated upstream
-78.4667 -28 50
18.7151 272 253
328.516 -106 434
-399.973 -157 242
-311.217 -125 186
-63.6821 -120 56
149.27 -59 208
-318.588 -151 167
-196.573 24 220
370.201 30 340
234.881 244 9
-50.2347 127 177
503.776 482 21
-234.075 -115 119
-165.477 178 343
-693.91 -164 529
310.549 97 213
-69.4324 195 264
-121.838 -247 125

205.046 431 225
225.852 169 56
189.805 -177 366
-57.8041 200 257
70.9939 80 9
98.3918 -207 305
-24.1963 -304 279
-69.291 241 310
-304.525 -392 87
-143.024 67 210
125.239 61 64
215.564 137 78
25.1085 19 6
-805.31 -355 450
-377.398 135 512
413.432 526 112
83.7636 137 53
-471.305 -111 360
-56.0427 -97 40
231.131 213 18
345.343 67 278
-398.857 129 527
262.181 -130 392
288.921 -97 385
395.899 133 262
313.302 269 44
417.075 148 269
-20.6028 -113 92
156.57 103 53
-515.541 -281 234
-47.5908 -130 82
67.1936 -273 340
246.422 -42 288
-32.9152 66 98
96.1918 235 138
-148.118 12 160
210.815 -16 226
-218.228 -51 167
-41.2317 -263 221
59.1965 12 47
-233.571 -228 5
-474.312 26 500
69.6839 -56 125
116.686 67 49
-314.589 203 517
153.519 141 12
10.1943 236 225
-51.3505 -373 321
-106.871 -62 44
-78.8988 -181 102
-76.1301 325 401
298.105 279 19
110.463 -124 234
538.752 76 462
-130.803 -105 25
195.929 135 60
325.424 -291 616
-73.5945 -140 66
-24.6941 -76 51
-442.155 108 550
201.969 121 80
273.262 178 95
-255.888 72 327
-106.397 153 259

-631.153 -203 428
-50.8452 121 171
-26.2735 -31 4
-88.316 -228 139
26.7079 -180 206
499.225 319 180
-489.19 -157 332
182.522 127 55
-173.818 -325 151
-141.356 -145 3
163.684 98 65
15.4603 -239 254
4.46378 -72 76
-210.246 -118 92
-95.7679 120 215
-43.1025 199 242
141.906 206 64
-110.62 -279 168
-537.625 -154 383
-96.8857 62 158
290.94 -111 401
-54.7861 242 296
-149.938 -284 134
-130.491 67 197
144.43 158 13
-66.3951 28 94
-455.797 -331 124
-206.994 -134 72
177.484 214 36
-15.9651 -276 260
73.5258 -7 80
39.2678 41 1
180.068 313 132
444.718 98 346
-164.118 -142 22
391.967 212 179
-540.532 -269 271
-225.45 -43 182
-11.4796 -184 172
24.5023 -124 148
-162.285 -92 70
-131.839 174 305
134.262 48 86
301.245 -245 546
-32.3487 28 60
248.303 65 183
-216.164 -113 103
-94.9413 167 261
239.545 -39 278
116.509 -86 202
-113.23 45 158
228.588 159 69
-109.421 -116 6
9.89658 46 36
-366.791 -283 83
-225.858 -160 65
355.776 -113 468
-435.747 -221 214
-322.367 1 323
170.717 21 149
-573.186 -303 270
-85.7844 152 237
112.587 -293 405
-98.7717 -77 21

-48.7832 -158 109
-86.501 -67 19
-289.608 -261 28
-231.154 -240 8
373.848 238 135
648.392 269 379
-233.926 -349 115
610.959 161 449
75.2486 177 101
-373.083 -312 61
-279.093 48 327
-243.078 -41 202
-387.123 -24 363
-699.586 -6 693
-54.1899 68 122
-79.6772 96 175
-116.913 -253 136
-237.767 -168 69
49.8091 94 44
190.187 -167 357
-199.129 -238 38
121.873 43 78
123.129 118 5
-76.7079 -31 45
-224.779 -67 157
384.235 404 19
9.81102 -104 113
-90.9969 53 143
-106.627 120 226
141.426 47 94
187.851 28 159
-15.7555 60 75
41.194 29 12
-131.064 -77 54
-63.2506 160 223
38.8407 -92 130
196.134 152 44
111.096 129 17
-24.8663 -271 246
133.298 383 249
176.057 -19 195
341.938 264 77
-188.48 143 331
-231.772 -58 173
272.701 -34 306
193.239 394 200
363.531 68 295
211.918 -92 303
-220.837 -39 181
112.924 -179 291
310.803 282 28
116.078 181 64
556.874 -64 620
126.239 203 76
250.914 63 187
305.336 269 36
-13.8743 98 111
104.152 -49 153
212.289 115 97
-162.616 -28 134
163.381 153 10
-143.965 -17 126
48.3576 29 19
94.9487 126 31

-71.4105 -106 34
-172.468 -196 23
-288.989 -36 252
-317.096 -226 91
86.6858 19 67
-372.151 -266 106
240.354 244 3
-342.248 -267 75
-420.054 -206 214
-86.0476 42 128
-319.007 -106 213
113.305 170 56
345.007 -81 426
-250.999 26 276
155.556 -139 294
-170.641 -352 181
443.965 97 346
268.017 -193 461
-248.606 76 324
230.006 483 252
-142.857 -105 37
67.0447 220 152
-320.751 -437 116
113.912 -154 267
-28.6346 -3 25
-105.945 -69 36
340.593 157 183
-9.45718 -43 33
95.9743 -164 259
-4.49425 -194 189
654.599 142 512
64.3156 -136 200
459.607 453 6
-368.074 -333 35
148.518 -121 269
-353.202 -213 140
244.856 278 33
15.8545 -21 36
308.315 24 284
182.756 414 231
-240.8 -149 91
53.0237 60 6
45.1597 261 215
118.898 104 14
-391.912 73 464
-80.5713 -188 107
193.765 -30 223
57.9067 -122 179
-15.3773 -480 464
29.611 25 4
141.376 292 150
-281.204 -3 278
-223.993 -142 81
-293.471 -232 61
204.556 -53 257
-272.257 -331 58
358.536 37 321
107.867 203 95
-220.044 80 300
-197.782 -118 79
-250.444 117 367
-24.8431 138 162
-187.852 -106 81
81.8077 288 206

-33.8495 -105 71
-279.379 -36 243
-424.919 -118 306
350.028 221 129
-243.987 108 351
154.574 -176 330
-505.915 -340 165
-285.281 -137 148
-643.954 -93 550
234.008 10 224
115.279 -108 223
198.303 57 141
8.0092 9 0
-212.924 239 451
1.75546 -41 42
-15.3928 10 25
79.3312 -125 204
130.139 -150 280
-18.1177 -336 317
90.0806 -73 163
-77.7343 41 118
262.616 153 109
-92.6762 -22 70
353.959 84 269
164.828 -19 183
272.04 97 175
347.488 289 58
82.446 -50 132
122.4 -255 377
-6.9379 201 207
-72.1584 216 288
-121.007 -84 37
-164.507 -33 131
133.741 96 37
255.37 124 131
292.183 6 286
150.188 -85 235
49.2055 110 60
-175.232 -91 84
-387.912 -92 295
260.427 155 105
-305.452 -69 236
-141.943 220 361
-500.665 -102 398
-81.647 21 102
-367.576 -53 314
109.431 -66 175
457.332 134 323
-593.731 -117 476
-728.846 -403 325
-110.764 -164 53
197.225 -98 295
-33.5139 -251 217
136.76 14 122
152.708 240 87
28.1238 -147 175
539.182 334 205
228.812 16 212
-109.312 -205 95
-190.359 219 409
62.7247 89 26
223.489 181 42
12.7484 131 118
253.43 119 134

-324.964 -390 65
3.58912 -229 232
2.6133 267 264
5.53023 -34 39
-51.7686 158 209
-491.909 -90 401
-392.854 -93 299
-376.979 -257 119
231.101 217 14
-298.36 -220 78
-365.202 -200 165
107.515 -2 109
-163.541 -137 26
-533.948 -371 162
-102.425 -18 84
327.222 242 85
-364.514 -249 115
-184.667 -216 31
-423.833 -17 406
304.07 -222 526
-12.167 -285 272
113.793 -30 143
191.704 29 162
-250.099 343 593
148.643 81 67
-341.665 -115 226
-88.0422 -214 125
-206.231 -86 120
25.0156 251 225
429.318 85 344
590.983 166 424
189.228 -9 198
-272.405 -71 201
-213.106 -38 175
-167.3 -27 140
-172.689 -125 47
453.844 -4 457
97.2886 -171 268
129.272 2 127
-452.329 14 466
240.302 -8 248
-476.534 134 610
23.3146 -183 206
-385.284 -541 155
74.9503 -200 274
-239.169 -314 74
484.456 226 258
72.299 97 24
-215.011 -63 152
-127.477 -55 72
-45.6617 -185 139
168.453 107 61
-192.146 160 352
495.523 411 84
38.3159 -171 209
114.941 138 23
-203.492 -150 53
302.417 116 186
-145.258 -154 8
-440.977 -348 92
614.613 32 582
-117.044 113 230
-183.308 -155 28
-365.49 -406 40

83.4169 -18 101
50.2972 -212 262
-154.907 -1 153
-151.894 105 256
-150.332 -34 116
-252.145 -491 238
260.014 167 93
-37.1878 -170 132
111.347 489 377
386.279 186 200
-111.758 -49 62
198.305 246 47
175.916 -87 262
96.0875 157 60
-270.773 -117 153
102.39 -3 105
-74.4875 -230 155
-270.913 -81 189
-74.2706 -264 189
120.712 162 41
-167.212 -176 8
-116.297 -223 106
-43.6146 8 51
389.567 4 385
-133.896 -51 82
221.335 -70 291
-13.588 -299 285
-246.662 -5 241
105.426 235 129
163.672 153 10
-28.395 -75 46
-200.709 3 203
177.448 134 43
408.931 4 404
357.001 -317 674
280.89 160 120
104.915 -355 459
7.8128 -41 48
-212.33 -124 88
-60.632 171 231
123.354 332 208
-381.556 -233 148
-17.7503 49 66
-257.094 -298 40
236.105 182 54
491.878 137 354
-152.194 300 452
-161.517 -147 14
-410.769 233 643
-23.7179 136 159
-111.893 -96 15
297.028 289 8
-46.5763 -25 21
189.28 199 9
-160.461 183 343
-461.228 72 533
21.0091 391 369
87.9726 -82 169
204.389 -16 220
70.0791 -197 267
87.7039 -213 300
-87.5393 -35 52
-436.163 -87 349
126.315 -140 266

-43.2022 108 151
216.663 140 76
99.6444 268 168
-161.044 17 178
129.739 -101 230
-254.47 105 359
16.1422 -43 59
-137.623 77 214
46.6192 -188 234
278.531 -89 367
-65.183 119 184
-254.694 -108 146
266.001 281 14
430.126 -250 680
-264.799 -107 157
8.7341 295 286
66.4943 -112 178
-255.494 -170 85
195.335 238 42
249.367 -248 497
-51.165 -51 0
-553.075 141 694
543.861 362 181
-213.791 117 330
-80.9649 -250 169
17.0474 253 235
33.4709 -60 93
19.5137 -213 232
-407.389 -341 66
-35.1536 335 370
95.2112 -99 194
201.375 -178 379
111.803 -54 165
168.683 216 47
241.402 62 179
-21.7509 1 22
-263.429 -116 147
-437.943 -495 57
686.744 -59 745
-252.862 -143 109
-240.378 42 282
87.006 -150 237
-370.692 -133 237
59.3898 63 3
-282.105 83 365
176.422 226 49
370.522 140 230
482.372 289 193
107.891 -727 834
-65.5462 -308 242
-70.8796 -155 84
-50.2013 -52 1
-64.6889 101 165
-26.0169 13 39
-195.971 -85 110
40.3163 197 156
-239.909 -208 31
-212.647 -34 178
-233.636 134 367
-144.082 -263 118
-372.735 -80 292
-41.3451 65 106
514.709 187 327
-408.272 124 532

648.851 365 283
49.3347 -261 310
20.4357 -141 161
-293.745 124 417
8.42839 -64 72
-77.0659 54 131
-93.5528 -120 26
-251.94 73 324
-281.369 224 505
117.394 267 149
22.0854 -366 388
-52.2453 171 223
190.612 -209 399
336.069 248 88
-166.709 -197 30
228.965 441 212
13.3606 -4 17
-404.065 -206 198
-220.66 16 236
260.513 283 22
-122.179 -106 16
-261.408 56 317
408.565 358 50
-371.48 -368 3
127.428 -162 289
163.01 195 31
149.316 126 23
84.1138 106 21
-231.77 -170 61
-266.896 -211 55
-85.2263 -243 157
-89.2131 55 144
-106.04 25 131
133.904 60 73
-269.94 45 314
72.0898 -15 87
-449.747 -60 389
97.4725 122 24
-63.8269 -204 140
302.296 125 177
-235.68 150 385
-197.483 167 364
110.738 -50 160
183.548 295 111
-250.641 94 344
215.206 243 27
34.7908 163 128
402.751 -297 699
152.997 321 168
-24.3201 -172 147
158.232 198 39
339.499 156 183
42.1307 -204 246
254.925 68 186
-391.538 10 401
-392.887 -223 169
426 166 260
-245.11 -42 203
197.916 138 59
239.348 602 362
125.697 305 179
180.319 117 63
76.0382 -191 267
92.6866 105 12

-4.60943 42 46
404.283 -184 588
271.203 316 44
-139.31 45 184
-304.021 -215 89
213.705 147 66
-41.2312 -54 12
189.998 -152 341
358.985 -53 411
120.856 -274 394
-120.73 177 297
43.4269 29 14
-162.221 41 203
-223.673 -39 184
-243.258 -120 123
-525.023 -138 387
-189.692 479 668
-533.877 -461 72
52.5728 203 150
-125.125 67 192
-159.533 -162 2
115.921 89 26
-231.581 -35 196
110.349 378 267
-205.946 -44 161
230.63 312 81
184.199 -81 265
-198.783 -188 10
-49.341 -9 40
-183.464 -14 169
82.1885 128 45
-199.243 -248 48
-311.267 -120 191
-105.772 -167 61
87.0828 121 33
197.308 245 47
148.615 435 286
422.876 316 106
18.5009 -336 354
416.528 145 271
-171.939 -265 93
-292.722 171 463
-839.838 -9 830
-273.33 -241 32
-74.3081 -180 105
-102.808 -207 104
174.406 -148 322
398.456 50 348
227.926 -303 530
-35.6664 72 107
-388.084 -378 10
-91.0891 204 295
-3.73643 165 168
88.1262 83 5
0.951463 -100 100
246.004 80 166
-309.683 36 345
-264.233 -30 234
48.665 43 5
72.0454 411 338
-367.968 69 436
532.897 396 136
-246.491 133 379
-40.328 28 68

-167.672 -142 25
72.3965 -48 120
74.4977 79 4
57.8819 76 18
60.2675 -135 195
350.452 -110 460
-85.8824 116 201
328.298 84 244
-34.3835 108 142
-233.08 -205 28
181.635 315 133
98.7017 -216 314
139.88 125 14
-19.5392 57 76
545.94 257 288
186.868 116 70
10.9256 -23 33
-115.094 45 160
-51.16 -80 28
272.084 -144 416
-64.0897 -89 24
240.13 197 43
-107.803 11 118
9.68391 179 169
-95.7858 85 180
115.549 176 60
-218.175 -13 205
21.5506 19 2
-390.866 -3 387
442.021 283 159
-250.82 -193 57
117.592 236 118
98.7651 -59 157
300.338 3 297
-47.8652 -172 124
337.913 -135 472
-482.246 -179 303
250.987 82 168
606.205 202 404
-283.868 -176 107
-226.554 11 237
319.405 373 53
398.356 -6 404
259.007 4 255
386.881 155 231
416.879 375 41
267.765 -119 386
30.3948 -276 306
81.8682 341 259
-188.824 -316 127
213.482 284 70
-263.979 55 318
-180.206 -169 11
99.4368 32 67
-63.6324 -43 20
287.28 337 49
190.474 336 145
34.8645 -269 303
71.9874 -183 254
342.248 -57 399
-525.034 -414 111
59.3699 71 11
135.019 -75 210
-21.1102 -103 81

-311.81 225 536
28.0953 -185 213
128.818 -222 350
217.045 214 3
-279.951 -150 129
151.544 302 150
198.286 218 19
-552.233 -301 251
-426.886 -56 370
-98.3813 73 171
-43.7665 21 64
-409.047 140 549
110.823 -103 213
-348.765 19 367
-113.834 106 219
176.803 252 75
-203.713 -89 114
-593.948 -282 311
-170.594 -115 55
-81.8653 -62 19
-441.782 -226 215
-214.695 -193 21
314.936 333 18
380.946 35 345
130.838 -8 138
332.263 527 194
-47.6296 145 192
-60.8802 19 79
200.877 54 146
-255.042 415 670
-306.704 -56 250
-44.7156 80 124
-45.1362 -102 56
354.712 -30 384
83.6309 205 121
-22.9464 161 183
302.815 154 148
262.885 399 136
-200.628 -39 161
220.454 74 146
-31.7484 -185 153
55.6747 34 21
-6.87679 119 125
209.202 69 140
-272.947 174 446
165.553 195 29
314.101 18 296
-253.006 -316 62
-386.535 -117 269
-397.628 -117 280
74.1848 -54 128
326.654 110 216
244.141 -34 278
109.578 81 28
-221.926 -154 67
25.1849 -375 400
-324.121 -26 298
-27.2788 -400 372
215.932 193 22
109.891 -17 126
-574.346 -174 400
-226.979 -143 83
393.063 -74 467
-399.217 -155 244

-382.539 459 841
-253.16 -461 207
-238.345 -192 46
179.15 -226 405
-24.3591 -106 81
551.723 419 132
-130.488 -391 260
121.923 25 96
110.158 90 20
232.646 13 219
332.352 221 111
32.4022 124 91
286.505 216 70
550.306 352 198
72.9075 44 28
-43.8244 82 125
-90.0584 -84 6
277.718 -182 459
-460.676 81 541
-113.79 255 368
352.723 226 126
-32.5777 102 134
-221.053 -145 76
322.446 -20 342
170.693 44 126
-555.623 -199 356
-360.923 27 387
-97.2315 -215 117
280.008 184 96
46.2459 133 86
12.941 -251 263
319.947 -186 505
32.4156 -112 144
-370.548 -198 172
37.0865 48 10
166.779 157 9
291.233 560 268
-294.549 186 480
-163.929 106 269
506.237 -94 600
537.338 20 517
58.6292 275 216
56.9005 -149 205
200.33 -56 256
-178.422 82 260
252.238 193 59
-493.164 -107 386
-51.6211 -164 112
-396.632 -202 194
-392.848 -97 295
259.45 -213 472
-274.953 58 332
-24.353 -454 429
269.319 454 184
-681.075 -321 360
-57.2656 -123 65
-98.8062 119 217
84.9408 8 76
-56.0475 -33 23
242.936 146 96
-75.9539 -116 40
307.063 362 54
165.889 -28 193
405.613 88 317

63.3766 -403 466
-264.594 -13 251
7.42961 0 7
532.612 211 321
106.664 64 42
92.0863 -231 323
79.3518 -6 85
-83.2706 -30 53
393.607 -171 564
-123.421 -54 69
-188.428 -127 61
618.482 162 456
258.373 -197 455
-280.048 -23 257
24.3411 66 41
-170.129 22 192
297.171 -64 361
-108.655 -273 164
-214.077 26 240
-154.774 134 288
-330.233 37 367
93.5892 -22 115
93.3178 179 85
14.1489 117 102
-386.622 -409 22
-22.2668 -59 36
233.553 -72 305
-137.261 107 244
274.146 140 134
71.558 81 9
-68.5688 15 83
246.871 80 166
-200.226 -114 86
-104.423 205 309
83.4502 -13 96
-79.7356 -209 129
-11.1656 -11 0
-93.6466 129 222
-431.401 -25 406
260.183 117 143
99.9072 -106 205
-2.31377 248 250
-411.543 -30 381
-551.539 -243 308
110.167 249 138
100.585 200 99
-254.631 -473 218
-11.7207 39 50
-820.219 -185 635
-39.1884 -38 1
248.14 70 178
-70.7468 -133 62
-205.529 126 331
3.71839 172 168
361.68 315 46
-361.637 -240 121
206.744 10 196
110.482 160 49
87.4237 -146 233
82.772 92 9
361.918 -109 470
-267.264 -134 133
-433.433 -208 225
51.5411 -36 87

-1.15472 -22 20
-284.991 -355 70
-7.58499 92 99
-319.491 -5 314
134.205 144 9
241.579 103 138
-206.96 43 249
254.351 57 197
54.6525 8 46
-195.839 83 278
-289.002 -1 288
-41.148 -210 168
-450.304 -224 226
115.527 39 76
280.809 261 19
177.771 -248 425
166.953 233 66
-156.521 -221 64
-58.0478 18 76
-214.434 -143 71
152.196 148 4
-322.772 300 622
-320.33 -5 315
48.3963 -286 334
331.332 147 184
-130.142 0 130
64.6499 77 12
65.4905 260 194
384.981 23 361
165.645 -293 458
178.576 72 106
-380.598 -333 47
-2.40039 110 112
28.2451 -33 61
117.787 430 312
-301.176 -227 74
-225.512 -262 36
-108.234 184 292
-312.66 -54 258
-138.457 16 154
-314.97 127 441
-197.651 102 299
-116.212 -329 212
-335.878 -203 132
-61.4889 -409 347
120.147 75 45
-70.8218 44 114
72.8309 97 24
162.535 184 21
-46.1096 -202 155
9.8422 27 17
67.2599 -154 221
-262.002 178 440
193.279 214 20
37.9814 28 9
392.505 471 78
323.08 -120 443
178.582 -74 252
-343.852 -366 22
-332.698 -7 325
-209.931 12 221
-40.7689 307 347
-22.7621 -226 203
-125.862 -23 102

428.125 -31 459
-35.7735 -55 19
-191.291 17 208
-153.775 114 267
-210.508 108 318
-589.671 -147 442
49.1751 -170 219
-691.291 -329 362
111.801 100 11
69.4729 179 109
-342.485 -24 318
196.674 181 15
503.641 375 128
-47.7473 318 365
-236.301 -240 3
-132.202 40 172
451.741 259 192
-37.7922 -128 90
166.02 104 62
44.8726 -272 316
24.3265 -97 121
415.507 97 318
-40.5662 -416 375
-156.327 111 267
239.765 -19 258
-285.081 152 437
175.18 -22 197
7.79147 -201 208
14.1827 17 2
-407.299 -152 255
91.8067 -116 207
-106.891 67 173
-206.103 -199 7
-113.535 146 259
5.06989 -8 13
77.0482 -130 207
744.92 256 488
-185.519 -103 82
120.177 -159 279
569.476 56 513
-306.033 176 482
-168.3 28 196
361.07 92 269
-126.268 -65 61
112.447 331 218
-33.7466 72 105
208.264 -71 279
-13.4396 -183 169
-318.589 -336 17
-481.382 -1 480
20.8897 99 78
-98.7803 136 234
-262.308 -230 32
103.682 -51 154
148.676 44 104
-255.996 57 312
-91.9875 -299 207
-130.769 -90 40
175.865 90 85
227.22 174 53
-23.0165 -196 172
-84.9715 14 98
26.7842 -181 207
-108.161 -179 70

-488.788 -132 356
-25.6444 185 210
-352.335 -194 158
-55.1269 77 132
-236.662 -89 147
187.826 284 96
-279.476 103 382
-183.985 -183 0
74.2476 -187 261
-117.838 172 289
160.091 93 67
61.6484 -205 266
-92.4923 92 184
-77.2283 168 245
164.241 349 184
175.703 195 19
-10.9305 -23 12
435.376 174 261
53.2715 -84 137
-197.263 92 289
405.28 447 41
143.205 171 27
87.3428 72 15
-198.986 -160 38
355.086 -85 440
333.654 96 237
285.491 105 180
313.289 314 0
-225.52 99 324
-556.153 -335 221
121.365 49 72
359.221 165 194
488.137 -25 513
44.4586 12 32
114.794 -274 388
-272.756 -289 16
-195.544 -200 4
126.533 108 18
61.4181 331 269
-100.169 -71 29
-266.82 -76 190
-414.109 -114 300
288.705 -327 615
-456.735 -113 343
132.918 -148 280
-468.966 -175 293
140.279 160 19
594.288 75 519
-92.1124 102 194
-573.702 -241 332
-710.607 -117 593
-359.985 -60 299
-63.9635 147 210
439.374 73 366
645.195 71 574
243.242 396 152
-95.6222 131 226
85.9971 279 193
186.923 -12 198
-15.2963 30 45
-137.637 -300 162
302.497 208 94
104.521 -90 194
-46.9484 105 151

257.887 -118 375
-284.228 69 353
285.945 106 179
23.6442 29 5
12.7153 94 81
19.4218 43 23
-691.742 -62 629
185.242 143 42
253.279 8 245
312.343 269 43
228.805 24 204
81.1855 -46 127
304.65 195 109
-11.9248 252 263
-49.1961 -194 144
386.039 406 19
312.68 329 16
-244.646 -68 176
-205.924 224 429
-208.198 -101 107
-95.3074 -417 321
-208.678 189 397
-296.429 -139 157
-48.6038 -47 1
-240.644 -224 16
272.174 47 225
-333.109 -151 182
51.8225 79 27
429.912 237 192
90.7245 -34 124
12.4022 -187 199
-250.504 -28 222
-210.184 -125 85
5.53286 75 69
-127.037 37 164
-238.686 -309 70
-147.499 -13 134
-76.2684 -87 10
130.52 -156 286
267.93 35 232
-26.1292 -175 148
-74.4342 17 91
-120.075 110 230
-211.977 -203 8
6.0663 -63 69
628.646 135 493
198.259 82 116
-9.9552 24 33
74.556 159 84
65.8515 55 10
303.569 313 9
404.102 86 318
-393.371 -196 197
114.898 64 50
-648.885 -46 602
88.7281 -113 201
-233.411 -34 199
-55.3331 -66 10
-86.2801 -133 46
223.207 163 60
205.001 227 21
59.6392 132 72
-418.726 -358 60
-254.283 -431 176

-307.708 16 323
136.966 -209 345
-140.816 211 351
-278.728 -170 108
-224.117 -193 31
-216.885 290 506
250.971 463 212
-3.19143 1 4
-129.379 382 511
-570.12 -38 532
8.49426 192 183
33.866 -135 168
-190.892 -78 112
250.807 39 211
-148.385 -281 132
-542.09 -156 386
-5.61517 -63 57
40.6696 -57 97
174.492 357 182
-152.081 41 193
586.855 138 448
249.02 390 140
-408.819 -109 299
597.856 92 505
-96.9366 -88 8
-85.5602 -232 146
73.6478 13 60
-433.577 23 456
64.7181 169 104
311.869 143 168
282.168 -168 450
82.0507 -35 117
-367.841 -257 110
149.476 163 13
89.1531 -84 173
-158.768 -71 87
-147.719 85 232
201.341 122 79
-425.485 -275 150
-57.4776 4 61
-49.9461 -198 148
-150.278 302 452
-545.283 -38 507
-125.675 103 228
-465.375 -328 137
95.1128 -82 177
-665.606 -441 224
-283.248 -1 282
410.33 84 326
-252.209 6 258
333.143 92 241
-422.954 -174 248
-203.15 145 348
-31.5131 -310 278
-448.042 -104 344
411.077 -23 434
-603.543 -442 161
483.491 239 244
72.2309 -64 136
-445.14 -108 337
-153.182 258 411
337.896 133 204
289.827 14 275
-33.6575 -286 252

179.916 393 213
173.326 77 96
-35.5621 5 40
-317.283 -446 128
-187.399 13 200
410.728 345 65
130.638 -21 151
-81.0356 -91 9
-257.578 -350 92
-97.1379 -372 274
-242.095 329 571
-11.0017 -259 247
-15.4139 -32 16
-247.08 -87 160
-67.8735 -350 282
-334.677 -134 200
500 145 354
-443.707 -48 395
-195.042 203 398
637.978 296 341
216.544 -154 370
-365.491 -290 75
-343.051 -60 283
-483.933 -205 278
43.3831 314 270
-19.1813 46 65
-19.4779 256 275
74.143 210 135
-143.5 276 419
117.144 -46 163
558.014 128 430
240.642 195 45
10.896 160 149
-528.193 -436 92
75.4884 198 122
-30.654 64 94
98.3217 48 50
64.6698 228 163
224.876 -51 275
63.8555 129 65
-654.583 -251 403
196.705 38 158
-106.003 256 362
121.07 121 0
5.59251 -282 287
-144.059 198 342
-64.7001 99 163
381.806 117 264
-165.903 135 300
56.1007 219 162
